transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,branch_region
TX-000780,2026-02-20,CUST-0109,PROD-008,1,24.6,Este
TX-000781,2026-03-22,CUST-0012,PROD-012,1,442.4,Norte
TX-000782,2026-01-05,CUST-0045,PROD-024,11,52.47,Sur
TX-000783,2026-01-29,CUST-0090,PROD-004,10,369.26,Sur
TX-000784,2026-01-04,CUST-0103,PROD-013,3,136.95,Este
TX-000785,2026-01-10,CUST-0008,PROD-023,10,72.5,Norte
TX-000786,2026-02-25,CUST-0091,PROD-015,10,206.34,Este
TX-000787,2026-01-17,CUST-0087,PROD-011,3,295.12,Oeste
TX-000788,2026-03-15,CUST-0084,PROD-010,4,180.71,Norte
TX-000789,2026-01-17,CUST-0082,PROD-003,2,38.74,Norte
TX-000790,2026-03-25,CUST-0146,PROD-022,9,275.77,Norte
TX-000791,2026-03-29,CUST-0068,PROD-014,10,407.55,Oeste
TX-000792,2026-03-10,CUST-0127,PROD-016,11,181.7,Este
TX-000793,2026-02-03,CUST-0082,PROD-010,7,109.1,Sur
TX-000794,2026-01-06,CUST-0147,PROD-010,7,207.52,Norte
TX-000795,2026-02-22,CUST-0084,PROD-012,6,36.04,Este
TX-000796,2026-03-07,CUST-0113,PROD-009,3,371.91,Oeste
TX-000797,2026-03-18,CUST-0076,PROD-001,6,374.46,Oeste
TX-000798,2026-02-12,CUST-0122,PROD-005,8,270.78,Este
TX-000799,2026-03-16,CUST-0143,PROD-020,8,168.6,Norte
TX-000800,2026-01-23,CUST-0041,PROD-008,11,362.91,Norte
TX-000801,2026-02-24,CUST-0002,PROD-011,9,256.29,Norte
TX-000802,2026-03-21,CUST-0029,PROD-012,1,374.28,Norte
TX-000803,2026-03-16,CUST-0105,PROD-001,1,289.68,Norte
TX-000804,2026-01-16,CUST-0051,PROD-022,3,356.22,Norte
TX-000805,2026-01-08,CUST-0075,PROD-020,3,275.37,Sur
TX-000806,2026-01-04,CUST-0010,PROD-011,10,195.15,Oeste
TX-000807,2026-01-04,CUST-0142,PROD-005,8,431.71,Este
TX-000808,2026-02-25,CUST-0051,PROD-015,10,250.38,Oeste
TX-000809,2026-01-25,CUST-0118,PROD-005,1,278.21,Este
TX-000810,2026-03-08,CUST-0121,PROD-012,2,110.91,Norte
TX-000811,2026-03-08,CUST-0039,PROD-005,2,287.16,Este
TX-000812,2026-01-27,CUST-0028,PROD-017,3,263.65,Sur
TX-000813,2026-02-01,CUST-0003,PROD-017,6,95.4,Este
TX-000814,2026-02-19,CUST-0084,PROD-024,1,40.92,Sur
TX-000815,2026-03-02,CUST-0117,PROD-012,2,277.9,
TX-000816,2026-02-20,CUST-0002,PROD-024,1,347.21,Norte
TX-000817,2026-01-19,CUST-0093,PROD-015,5,242.68,Sur
TX-000818,2026-01-21,CUST-0131,PROD-015,7,113.65,Oeste
TX-000819,2026-01-05,CUST-0144,PROD-006,8,304.94,Norte
TX-000820,2026-03-23,CUST-0094,PROD-012,10,49.85,Este
TX-000821,2026-02-11,CUST-0040,PROD-020,1,207.2,Este
TX-000822,2026-03-02,CUST-0002,PROD-018,7,86.06,Oeste
TX-000823,2026-01-22,CUST-0081,PROD-014,5,95.24,
TX-000824,2026-01-21,CUST-0012,PROD-002,10,103.0,
TX-000825,2026-03-11,CUST-0065,PROD-009,1,183.22,Norte
TX-000826,2026-01-01,CUST-0055,PROD-005,3,37.25,Oeste
TX-000827,2026-01-05,CUST-0045,PROD-020,7,188.04,Este
TX-000828,2026-01-12,CUST-0101,PROD-001,10,237.59,Este
TX-000829,2026-03-31,CUST-0062,PROD-023,1,225.23,Norte
TX-000830,2026-02-15,CUST-0049,PROD-003,7,181.51,Este
TX-000831,2026-02-03,CUST-0127,PROD-006,5,380.03,
TX-000832,2026-02-18,CUST-0023,PROD-005,1,78.22,Oeste
TX-000833,2026-03-19,CUST-0038,PROD-021,1,234.98,Sur
TX-000834,2026-03-31,CUST-0028,PROD-005,1,41.99,Norte
TX-000835,2026-02-14,CUST-0021,PROD-001,11,45.95,Sur
TX-000836,2026-01-27,CUST-0107,PROD-017,9,264.63,Oeste
TX-000837,2026-03-14,CUST-0146,PROD-019,11,261.22,Este
TX-000838,2026-01-26,CUST-0099,PROD-014,3,396.94,Sur
TX-000839,2026-02-16,CUST-0119,PROD-012,5,257.68,Norte
TX-000840,2026-03-27,CUST-0073,PROD-010,11,432.51,Sur
TX-000841,2026-02-25,CUST-0122,PROD-020,10,36.18,Sur
TX-000842,2026-03-04,CUST-0030,PROD-021,9,57.63,Oeste
TX-000843,2026-02-17,CUST-0108,PROD-018,6,34.17,Este
TX-000844,2026-03-02,CUST-0098,PROD-024,9,95.6,Sur
TX-000845,2026-03-22,CUST-0032,PROD-011,8,250.45,Este
TX-000846,2026-01-26,CUST-0079,PROD-002,8,295.82,Norte
TX-000847,2026-02-05,CUST-0041,PROD-018,1,34.83,
TX-000848,2026-01-01,CUST-0063,PROD-007,9,426.5,Sur
TX-000849,2026-01-08,CUST-0023,PROD-024,6,381.34,Sur
TX-000850,2026-02-21,CUST-0104,PROD-015,9,144.03,Sur
TX-000851,2026-03-20,CUST-0075,PROD-011,3,48.58,Este
TX-000852,2026-02-16,CUST-0048,PROD-018,3,88.9,Este
TX-000853,2026-02-25,CUST-0057,PROD-023,6,70.22,Este
TX-000854,2026-03-27,CUST-0118,PROD-012,9,68.63,Norte
TX-000855,2026-01-14,CUST-0100,PROD-006,7,240.57,Sur
TX-000856,2026-03-31,CUST-0124,PROD-020,3,121.94,Norte
TX-000857,2026-01-28,CUST-0034,PROD-023,3,170.79,Este
TX-000858,2026-03-28,CUST-0007,PROD-013,2,445.43,Norte
TX-000859,2026-03-19,CUST-0056,PROD-020,9,312.68,Este
TX-000860,2026-03-29,CUST-0065,PROD-016,3,427.81,Oeste
TX-000861,2026-01-02,CUST-0047,PROD-018,11,77.01,Oeste
TX-000862,2026-01-26,CUST-0148,PROD-010,5,181.23,Sur
TX-000863,2026-01-14,CUST-0019,PROD-023,9,256.31,Sur
TX-000864,2026-02-28,CUST-0146,PROD-008,8,48.39,Norte
TX-000865,2026-02-25,CUST-0126,PROD-018,2,16.82,Este
TX-000866,2026-01-07,CUST-0139,PROD-021,3,306.64,Oeste
TX-000867,2026-01-03,CUST-0049,PROD-001,2,294.19,Norte
TX-000868,2026-01-23,CUST-0113,PROD-023,8,193.69,Sur
TX-000869,2026-01-18,CUST-0038,PROD-008,6,228.0,Oeste
TX-000870,2026-02-07,CUST-0064,PROD-006,6,195.72,Oeste
TX-000871,2026-01-15,CUST-0069,PROD-005,9,25.44,Norte
TX-000872,2026-03-05,CUST-0136,PROD-015,8,160.89,Este
TX-000873,2026-03-30,CUST-0116,PROD-022,4,92.03,Norte
TX-000874,2026-01-28,CUST-0065,PROD-015,4,57.81,Norte
TX-000875,2026-03-15,CUST-0031,PROD-002,9,431.17,Oeste
TX-000876,2026-02-08,CUST-0132,PROD-001,1,275.72,Oeste
TX-000877,2026-02-26,CUST-0113,PROD-023,2,331.97,Este
TX-000878,2026-01-17,CUST-0109,PROD-023,2,152.18,Norte
TX-000879,2026-03-27,CUST-0069,PROD-011,6,186.02,Oeste
TX-000880,2026-03-31,CUST-0120,PROD-010,4,118.06,Sur
TX-000881,2026-02-13,CUST-0088,PROD-018,11,57.18,Sur
TX-000882,2026-01-25,CUST-0067,PROD-018,10,92.88,Este
TX-000883,2026-01-17,CUST-0075,PROD-017,3,361.92,Norte
TX-000884,2026-01-13,CUST-0045,PROD-008,3,309.73,Este
TX-000885,2026-03-25,CUST-0004,PROD-015,3,252.91,Este
TX-000886,2026-01-25,CUST-0107,PROD-008,6,221.66,Norte
TX-000887,2026-03-09,CUST-0051,PROD-017,8,416.26,Norte
TX-000888,2026-01-10,CUST-0050,PROD-012,11,46.64,Norte
TX-000889,2026-03-08,CUST-0006,PROD-008,7,137.06,Norte
TX-000890,2026-01-18,CUST-0059,PROD-014,4,167.22,Este
TX-000891,2026-03-27,CUST-0125,PROD-004,11,355.36,Oeste
TX-000892,2026-02-03,CUST-0143,PROD-001,4,446.74,Norte
TX-000893,2026-01-08,CUST-0030,PROD-001,11,119.69,Norte
TX-000894,2026-02-09,CUST-0122,PROD-019,10,395.32,Este
TX-000895,2026-03-24,CUST-0125,PROD-016,11,376.32,Oeste
TX-000896,2026-02-11,CUST-0037,PROD-014,11,112.73,Sur
TX-000897,2026-02-10,CUST-0124,PROD-021,11,188.71,Sur
TX-000898,2026-01-06,CUST-0101,PROD-016,2,193.21,Este
TX-000899,2026-02-21,CUST-0035,PROD-005,1,440.53,Sur
TX-000900,2026-01-26,CUST-0087,PROD-009,9,93.69,Norte
TX-000901,2026-03-05,CUST-0134,PROD-002,2,362.63,Este
TX-000902,2026-02-28,CUST-0018,PROD-018,8,160.37,Este
TX-000903,2026-02-25,CUST-0113,PROD-006,9,332.93,Este
TX-000904,2026-02-28,CUST-0029,PROD-009,4,197.7,Este
TX-000905,2026-03-11,CUST-0077,PROD-001,8,266.59,Este
TX-000906,2026-02-02,CUST-0059,PROD-009,9,377.19,Norte
TX-000907,2026-02-22,CUST-0126,PROD-016,10,364.81,Sur
TX-000908,2026-01-22,CUST-0145,PROD-013,10,391.89,Norte
TX-000909,2026-01-21,CUST-0109,PROD-009,5,40.93,Norte
TX-000910,2026-03-11,CUST-0022,PROD-021,7,316.04,Este
TX-000911,2026-03-11,CUST-0068,PROD-013,10,75.89,Oeste
TX-000912,2026-01-04,CUST-0069,PROD-009,4,195.88,
TX-000913,2026-03-16,CUST-0049,PROD-011,1,253.64,Este
TX-000914,2026-03-03,CUST-0141,PROD-004,3,190.19,Norte
TX-000915,2026-03-03,CUST-0109,PROD-002,5,241.03,Norte
TX-000916,2026-01-24,CUST-0086,PROD-006,3,448.49,Oeste
TX-000917,2026-02-24,CUST-0053,PROD-014,11,73.82,Este
TX-000918,2026-01-09,CUST-0123,PROD-004,7,308.82,Este
TX-000919,2026-01-03,CUST-0087,PROD-006,9,187.26,Oeste
TX-000920,2026-01-31,CUST-0131,PROD-019,6,72.86,Este
TX-000921,2026-02-09,CUST-0042,PROD-006,10,84.05,Oeste
TX-000922,2026-02-05,CUST-0098,PROD-002,1,427.93,Norte
TX-000923,2026-01-24,CUST-0109,PROD-018,7,397.63,Este
TX-000924,2026-01-06,CUST-0051,PROD-013,3,409.56,Oeste
TX-000925,2026-03-07,CUST-0085,PROD-009,5,446.32,Sur
TX-000926,2026-03-25,CUST-0127,PROD-023,10,105.62,Este
TX-000927,2026-03-16,CUST-0021,PROD-019,4,169.62,Sur
TX-000928,2026-01-04,CUST-0044,PROD-013,10,306.11,
TX-000929,2026-03-20,CUST-0139,PROD-011,5,225.45,Norte
TX-000930,2026-01-06,CUST-0103,PROD-001,5,197.0,Este
TX-000931,2026-02-20,CUST-0068,PROD-024,6,170.65,Norte
TX-000932,2026-03-03,CUST-0129,PROD-022,10,273.29,Este
TX-000933,2026-02-26,CUST-0092,PROD-007,10,265.38,Norte
TX-000934,2026-03-07,CUST-0024,PROD-021,11,85.23,Norte
TX-000935,2026-03-20,CUST-0125,PROD-015,6,220.21,Sur
TX-000936,2026-03-16,CUST-0141,PROD-001,8,255.76,Oeste
TX-000937,2026-01-08,CUST-0111,PROD-012,8,263.07,Norte
TX-000938,2026-01-26,CUST-0098,PROD-007,11,106.4,Norte
TX-000939,2026-02-20,CUST-0139,PROD-015,9,337.89,Este
TX-000940,2026-02-14,CUST-0017,PROD-021,8,25.96,Sur
TX-000941,2026-02-13,CUST-0099,PROD-019,11,169.35,Oeste
TX-000942,2026-01-05,CUST-0082,PROD-001,2,354.39,Norte
TX-000943,2026-03-11,CUST-0104,PROD-017,10,260.29,Este
TX-000944,2026-01-26,CUST-0019,PROD-017,11,128.61,Norte
TX-000945,2026-03-09,CUST-0085,PROD-003,1,317.3,Norte
TX-000946,2026-01-19,CUST-0008,PROD-012,10,261.82,Este
TX-000947,2026-03-25,CUST-0028,PROD-006,2,361.37,Este
TX-000948,2026-01-20,CUST-0005,PROD-011,2,334.74,Este
TX-000949,2026-01-12,CUST-0145,PROD-003,3,280.4,Sur
TX-000950,2026-02-16,CUST-0101,PROD-008,10,227.36,Sur
TX-000951,2026-01-01,CUST-0118,PROD-014,7,72.93,Sur
TX-000952,2026-03-31,CUST-0147,PROD-014,2,128.68,
TX-000953,2026-01-14,CUST-0064,PROD-010,1,197.31,Sur
TX-000954,2026-03-05,CUST-0091,PROD-002,6,275.7,Sur
TX-000955,2026-02-07,CUST-0117,PROD-014,9,238.46,Sur
TX-000956,2026-02-06,CUST-0098,PROD-009,3,140.36,Este
TX-000957,2026-01-11,CUST-0011,PROD-003,6,17.81,Norte
TX-000958,2026-03-18,CUST-0054,PROD-021,3,230.86,Oeste
TX-000959,2026-01-03,CUST-0047,PROD-008,1,139.25,Norte
TX-000960,2026-02-02,CUST-0140,PROD-016,5,334.55,Oeste
TX-000961,2026-01-06,CUST-0149,PROD-002,10,25.42,Norte
TX-000962,2026-02-19,CUST-0139,PROD-006,11,269.4,Este
TX-000963,2026-01-10,CUST-0005,PROD-021,4,424.54,Oeste
TX-000964,2026-01-05,CUST-0020,PROD-012,7,90.87,Norte
TX-000965,2026-01-23,CUST-0046,PROD-005,6,220.17,
TX-000966,2026-01-10,CUST-0012,PROD-002,10,54.77,Sur
TX-000967,2026-02-13,CUST-0070,PROD-016,7,287.17,Oeste
TX-000968,2026-01-02,CUST-0017,PROD-005,5,254.48,Este
TX-000969,2026-01-13,CUST-0115,PROD-015,4,192.2,Sur
TX-000970,2026-02-09,CUST-0147,PROD-012,7,241.8,Norte
TX-000971,2026-01-02,CUST-0048,PROD-004,7,405.01,Sur
TX-000972,2026-03-25,CUST-0108,PROD-015,6,100.39,Norte
TX-000973,2026-03-06,CUST-0052,PROD-011,8,24.82,Norte
TX-000974,2026-03-04,CUST-0096,PROD-016,4,389.82,Norte
TX-000975,2026-03-14,CUST-0070,PROD-023,10,266.05,Sur
TX-000976,2026-01-17,CUST-0102,PROD-006,5,402.44,Oeste
TX-000977,2026-01-09,CUST-0075,PROD-014,4,274.67,Norte
TX-000978,2026-03-16,CUST-0143,PROD-018,1,367.42,Norte
TX-000979,2026-01-15,CUST-0082,PROD-012,8,201.91,Este
TX-000980,2026-01-24,CUST-0092,PROD-011,1,341.19,Norte
TX-000981,2026-02-07,CUST-0004,PROD-013,5,412.17,Norte
TX-000982,2026-02-04,CUST-0135,PROD-021,6,263.87,Norte
TX-000983,2026-02-18,CUST-0109,PROD-023,6,93.64,Oeste
TX-000984,2026-03-10,CUST-0048,PROD-011,5,131.93,Oeste
TX-000985,2026-03-03,CUST-0073,PROD-023,3,101.41,Sur
TX-000986,2026-03-01,CUST-0072,PROD-016,5,122.38,Este
TX-000987,2026-02-19,CUST-0116,PROD-015,8,148.29,Este
TX-000988,2026-03-19,CUST-0081,PROD-021,2,256.48,Este
TX-000989,2026-03-16,CUST-0081,PROD-015,6,270.78,Este
TX-000990,2026-01-09,CUST-0113,PROD-004,9,200.53,Este
TX-000991,2026-02-03,CUST-0096,PROD-011,8,282.71,Norte
TX-000992,2026-03-17,CUST-0072,PROD-019,11,50.49,Norte
TX-000993,2026-02-04,CUST-0147,PROD-015,8,53.19,Sur
TX-000994,2026-01-01,CUST-0063,PROD-004,8,89.75,Oeste
TX-000995,2026-02-09,CUST-0038,PROD-021,7,240.36,Este
TX-000996,2026-03-05,CUST-0067,PROD-013,8,108.09,Oeste
TX-000997,2026-01-22,CUST-0069,PROD-022,6,138.23,
TX-000998,2026-03-01,CUST-0013,PROD-019,2,189.14,Norte
TX-000999,2026-03-05,CUST-0031,PROD-002,2,368.16,Este
TX-001000,2026-03-13,CUST-0114,PROD-014,8,21.03,Este
TX-001001,2026-01-11,CUST-0022,PROD-004,11,297.48,
TX-001002,2026-01-14,CUST-0093,PROD-016,1,305.96,
TX-001003,2026-03-01,CUST-0067,PROD-021,6,362.42,Este
TX-001004,2026-01-30,CUST-0054,PROD-020,6,420.75,Norte
TX-001005,2026-02-04,CUST-0138,PROD-014,11,23.76,Oeste
TX-001006,2026-03-26,CUST-0042,PROD-015,4,81.9,Norte
TX-001007,2026-02-06,CUST-0064,PROD-003,11,400.48,Oeste
TX-001008,2026-01-05,CUST-0126,PROD-008,11,214.46,Oeste
TX-001009,2026-03-24,CUST-0021,PROD-016,10,260.6,Sur
TX-001010,2026-03-19,CUST-0035,PROD-010,3,303.42,Este
TX-001011,2026-01-26,CUST-0030,PROD-004,11,310.39,Sur
TX-001012,2026-03-03,CUST-0057,PROD-018,3,420.31,Sur
TX-001013,2026-01-04,CUST-0047,PROD-002,1,448.67,Sur
TX-001014,2026-03-30,CUST-0019,PROD-017,3,328.27,Este
TX-001015,2026-02-11,CUST-0114,PROD-013,4,139.94,Oeste
TX-001016,2026-03-30,CUST-0008,PROD-004,11,397.69,Oeste
TX-001017,2026-01-18,CUST-0026,PROD-011,11,36.41,Norte
TX-001018,2026-02-09,CUST-0113,PROD-007,5,115.52,Oeste
TX-001019,2026-03-13,CUST-0071,PROD-012,3,405.36,Este
TX-001020,2026-02-08,CUST-0030,PROD-010,6,126.44,Norte
TX-001021,2026-01-14,CUST-0135,PROD-007,11,110.98,Norte
TX-001022,2026-02-01,CUST-0067,PROD-013,5,75.08,Norte
TX-001023,2026-02-20,CUST-0065,PROD-007,3,388.71,Oeste
TX-001024,2026-02-07,CUST-0036,PROD-024,6,232.53,Este
TX-001025,2026-01-23,CUST-0025,PROD-017,6,308.58,Este
TX-001026,2026-03-04,CUST-0037,PROD-010,8,118.99,Norte
TX-001027,2026-01-15,CUST-0001,PROD-010,2,344.75,Este
TX-001028,2026-01-25,CUST-0143,PROD-024,1,345.6,Norte
TX-001029,2026-01-17,CUST-0037,PROD-004,4,150.98,Sur
TX-001030,2026-03-07,CUST-0141,PROD-020,7,193.65,Este
TX-001031,2026-03-19,CUST-0136,PROD-004,11,106.22,Norte
TX-001032,2026-02-22,CUST-0133,PROD-022,10,439.8,Oeste
TX-001033,2026-02-20,CUST-0128,PROD-007,3,295.84,Norte
TX-001034,2026-02-08,CUST-0127,PROD-022,3,421.53,Este
TX-001035,2026-02-20,CUST-0001,PROD-001,5,146.97,Sur
TX-001036,2026-03-11,CUST-0035,PROD-012,5,355.12,Este
TX-001037,2026-01-06,CUST-0104,PROD-024,10,348.15,Norte
TX-001038,2026-03-08,CUST-0023,PROD-013,3,315.87,Norte
TX-001039,2026-01-07,CUST-0009,PROD-010,9,435.05,Oeste
TX-001040,2026-02-20,CUST-0034,PROD-015,4,186.2,Norte
TX-001041,2026-03-13,CUST-0128,PROD-013,3,71.86,Oeste
TX-001042,2026-02-11,CUST-0004,PROD-023,11,307.19,
TX-001043,2026-03-05,CUST-0102,PROD-022,2,332.25,Norte
TX-001044,2026-01-15,CUST-0075,PROD-022,10,265.15,Norte
TX-001045,2026-01-29,CUST-0099,PROD-021,11,104.97,Este
TX-001046,2026-02-02,CUST-0072,PROD-022,9,234.44,
TX-001047,2026-01-27,CUST-0003,PROD-009,4,150.8,Oeste
TX-001048,2026-02-05,CUST-0142,PROD-009,3,200.95,Sur
TX-001049,2026-01-29,CUST-0034,PROD-015,7,295.67,Oeste
TX-001050,2026-02-07,CUST-0045,PROD-010,8,339.17,Norte
TX-001051,2026-02-26,CUST-0061,PROD-024,11,116.02,
TX-001052,2026-01-27,CUST-0083,PROD-010,2,191.32,
TX-001053,2026-02-24,CUST-0123,PROD-008,7,132.09,Norte
TX-001054,2026-02-02,CUST-0102,PROD-024,5,101.4,Sur
TX-001055,2026-03-09,CUST-0016,PROD-016,11,355.77,Norte
TX-001056,2026-03-27,CUST-0066,PROD-017,5,410.52,Sur
TX-001057,2026-03-07,CUST-0145,PROD-005,3,176.05,Oeste
TX-001058,2026-01-10,CUST-0119,PROD-004,5,341.81,Sur
TX-001059,2026-01-05,CUST-0124,PROD-018,2,405.19,Norte
TX-001060,2026-03-15,CUST-0144,PROD-024,4,383.06,Sur
TX-001061,2026-02-07,CUST-0102,PROD-019,6,94.52,
TX-001062,2026-01-13,CUST-0066,PROD-004,1,430.99,Este
TX-001063,2026-01-31,CUST-0013,PROD-007,10,178.85,Sur
TX-001064,2026-02-16,CUST-0111,PROD-010,4,162.57,Norte
TX-001065,2026-03-29,CUST-0034,PROD-018,6,42.16,
TX-001066,2026-02-21,CUST-0039,PROD-019,9,226.49,Oeste
TX-001067,2026-02-25,CUST-0136,PROD-004,11,62.42,Sur
TX-001068,2026-01-15,CUST-0120,PROD-010,11,123.11,Norte
TX-001069,2026-01-29,CUST-0126,PROD-001,2,152.87,Norte
TX-001070,2026-01-08,CUST-0055,PROD-023,11,366.84,Norte
TX-001071,2026-01-05,CUST-0027,PROD-018,7,395.84,Este
TX-001072,2026-01-29,CUST-0118,PROD-005,6,146.57,Oeste
TX-001073,2026-02-16,CUST-0053,PROD-015,2,388.53,Sur
TX-001074,2026-03-09,CUST-0039,PROD-017,8,387.9,Oeste
TX-001075,2026-03-17,CUST-0065,PROD-003,7,347.62,Sur
TX-001076,2026-02-14,CUST-0145,PROD-012,11,78.81,Este
TX-001077,2026-01-02,CUST-0013,PROD-002,5,315.29,Este
TX-001078,2026-01-27,CUST-0021,PROD-001,5,426.09,Norte
TX-001079,2026-02-05,CUST-0147,PROD-023,7,311.91,Sur
TX-001080,2026-02-05,CUST-0053,PROD-021,9,159.25,Este
TX-001081,2026-01-26,CUST-0019,PROD-017,11,232.75,Norte
TX-001082,2026-02-12,CUST-0057,PROD-022,9,295.89,Sur
TX-001083,2026-01-27,CUST-0025,PROD-016,9,237.1,Este
TX-001084,2026-03-10,CUST-0031,PROD-005,6,67.18,
TX-001085,2026-01-20,CUST-0081,PROD-015,10,150.75,Sur
TX-001086,2026-01-11,CUST-0023,PROD-003,6,364.04,Oeste
TX-001087,2026-03-15,CUST-0032,PROD-007,3,389.72,Sur
TX-001088,2026-02-07,CUST-0074,PROD-011,1,74.73,Oeste
TX-001089,2026-01-06,CUST-0010,PROD-010,7,429.29,Este
TX-001090,2026-03-13,CUST-0054,PROD-009,4,158.04,Oeste
TX-001091,2026-01-23,CUST-0052,PROD-014,1,303.11,Sur
TX-001092,2026-02-16,CUST-0148,PROD-013,8,342.04,Este
TX-001093,2026-03-31,CUST-0114,PROD-002,6,368.2,Este
TX-001094,2026-02-15,CUST-0014,PROD-003,6,426.4,Sur
TX-001095,2026-01-12,CUST-0110,PROD-007,2,151.12,Norte
TX-001096,2026-03-31,CUST-0053,PROD-021,1,388.45,Norte
TX-001097,2026-01-13,CUST-0079,PROD-018,2,72.28,Norte
TX-001098,2026-03-03,CUST-0022,PROD-003,4,321.69,Oeste
TX-001099,2026-03-23,CUST-0030,PROD-010,2,337.76,Norte
TX-001100,2026-03-30,CUST-0004,PROD-022,1,309.81,Norte
TX-001101,2026-03-01,CUST-0059,PROD-007,7,124.76,Este
TX-001102,2026-02-12,CUST-0008,PROD-009,11,394.77,Sur
TX-001103,2026-03-17,CUST-0012,PROD-017,11,88.45,Sur
TX-001104,2026-03-09,CUST-0119,PROD-011,8,38.33,Norte
TX-001105,2026-01-05,CUST-0034,PROD-007,6,327.1,
TX-001106,2026-02-06,CUST-0082,PROD-024,4,221.83,Oeste
TX-001107,2026-03-13,CUST-0098,PROD-014,6,384.36,Oeste
TX-001108,2026-01-31,CUST-0127,PROD-019,3,181.78,Sur
TX-001109,2026-01-09,CUST-0075,PROD-004,8,88.2,Este
TX-001110,2026-02-20,CUST-0105,PROD-006,10,378.85,Norte
TX-001111,2026-01-29,CUST-0049,PROD-010,2,253.78,Norte
TX-001112,2026-03-19,CUST-0079,PROD-007,5,97.3,Norte
TX-001113,2026-02-09,CUST-0093,PROD-013,1,328.37,Este
TX-001114,2026-02-10,CUST-0018,PROD-014,6,237.33,Sur
TX-001115,2026-03-27,CUST-0096,PROD-004,2,277.88,Sur
TX-001116,2026-01-11,CUST-0038,PROD-008,4,215.49,Norte
TX-001117,2026-01-23,CUST-0087,PROD-005,6,375.49,Sur
TX-001118,2026-01-01,CUST-0088,PROD-001,10,375.86,Este
TX-001119,2026-02-15,CUST-0050,PROD-004,11,323.58,Sur
TX-001120,2026-01-21,CUST-0008,PROD-003,8,60.85,Este
TX-001121,2026-03-31,CUST-0134,PROD-009,8,379.9,Norte
TX-001122,2026-02-05,CUST-0069,PROD-008,11,306.89,Oeste
TX-001123,2026-02-23,CUST-0121,PROD-001,6,318.21,Este
TX-001124,2026-03-28,CUST-0064,PROD-006,4,172.9,Norte
TX-001125,2026-02-26,CUST-0139,PROD-009,8,397.49,Norte
TX-001126,2026-01-01,CUST-0121,PROD-007,8,330.54,Este
TX-001127,2026-03-04,CUST-0065,PROD-004,10,63.98,Oeste
TX-001128,2026-02-23,CUST-0107,PROD-013,1,192.38,Sur
TX-001129,2026-02-24,CUST-0147,PROD-017,4,400.58,Norte
TX-001130,2026-02-09,CUST-0137,PROD-002,4,35.53,Oeste
TX-001131,2026-01-15,CUST-0100,PROD-005,7,433.22,Este
TX-001132,2026-01-21,CUST-0082,PROD-012,11,310.44,Sur
TX-001133,2026-02-16,CUST-0143,PROD-021,7,289.65,Sur
TX-001134,2026-03-14,CUST-0051,PROD-008,11,132.69,Norte
TX-001135,2026-02-22,CUST-0141,PROD-006,8,123.22,Este
TX-001136,2026-01-09,CUST-0083,PROD-008,11,424.8,Sur
TX-001137,2026-03-15,CUST-0112,PROD-018,5,144.75,
TX-001138,2026-02-21,CUST-0056,PROD-003,7,352.34,Sur
TX-001139,2026-02-26,CUST-0145,PROD-022,8,186.01,Sur
TX-001140,2026-01-26,CUST-0060,PROD-012,9,75.58,Este
TX-001141,2026-02-10,CUST-0120,PROD-003,3,19.66,Oeste
TX-001142,2026-02-04,CUST-0138,PROD-022,3,251.75,Oeste
TX-001143,2026-03-04,CUST-0023,PROD-006,4,439.46,Sur
TX-001144,2026-01-25,CUST-0149,PROD-002,5,175.57,Este
TX-001145,2026-03-31,CUST-0013,PROD-023,10,170.38,Este
TX-001146,2026-03-16,CUST-0101,PROD-012,1,164.68,Sur
TX-001147,2026-02-07,CUST-0024,PROD-002,7,241.44,Norte
TX-001148,2026-01-02,CUST-0108,PROD-006,9,206.69,Sur
TX-001149,2026-01-07,CUST-0011,PROD-017,8,397.76,Norte
TX-001150,2026-03-23,CUST-0017,PROD-003,5,234.9,Oeste
TX-001151,2026-02-03,CUST-0025,PROD-002,4,235.87,Sur
TX-001152,2026-01-17,CUST-0094,PROD-023,7,75.19,
TX-001153,2026-02-12,CUST-0021,PROD-020,5,442.49,Este
TX-001154,2026-02-28,CUST-0084,PROD-008,7,123.74,Este
TX-001155,2026-02-20,CUST-0140,PROD-022,1,46.91,Este
TX-001156,2026-02-23,CUST-0037,PROD-012,1,303.47,Norte
TX-001157,2026-01-24,CUST-0042,PROD-004,10,273.98,Sur
TX-001158,2026-01-25,CUST-0145,PROD-005,3,195.59,Norte
TX-001159,2026-03-12,CUST-0101,PROD-013,11,198.65,Este
TX-001160,2026-02-21,CUST-0048,PROD-015,2,356.5,Sur
TX-001161,2026-03-11,CUST-0103,PROD-023,2,100.13,Oeste
TX-001162,2026-03-29,CUST-0028,PROD-016,7,371.81,Norte
TX-001163,2026-02-02,CUST-0041,PROD-010,10,297.2,Norte
TX-001164,2026-02-18,CUST-0099,PROD-023,2,197.25,Sur
TX-001165,2026-01-29,CUST-0047,PROD-016,11,214.24,Oeste
TX-001166,2026-03-04,CUST-0146,PROD-012,4,126.64,Este
TX-001167,2026-01-22,CUST-0105,PROD-017,2,342.17,Sur
TX-001168,2026-01-26,CUST-0124,PROD-016,6,238.1,Sur
TX-001169,2026-01-28,CUST-0013,PROD-012,8,154.57,Norte
